candidate_name,groups,group_count,feature_count,training_rows,training_start,training_end,stage1_roc_auc,matched_base_roc_auc,delta_roc_auc_vs_matched_base,stage1_roc_auc_fold_std,stage1_balanced_accuracy,stage1_flat_precision,stage1_flat_recall,stage1_flat_f1,matched_base_flat_f1,delta_flat_f1_vs_matched_base,stage1_move_f1,stage1_brier_score
equity_rotation+flat_regime_state+interaction_consensus+rates_credit+technical_dynamics+trend_direction,equity_rotation|flat_regime_state|interaction_consensus|rates_credit|technical_dynamics|trend_direction,6,131,2943,2008-04-10,2020-10-26,0.5824515342541006,0.570775078925327,0.011676455328773594,0.022306185508717578,0.567932580307156,0.4919614147909968,0.5027382256297919,0.49729144095341277,0.48488063660477454,0.012410804348638227,0.6380655226209049,0.24803274799901529
equity_rotation+flat_regime_state+interaction_consensus+trend_direction+volatility_options_core,equity_rotation|flat_regime_state|interaction_consensus|trend_direction|volatility_options_core,5,108,2883,2008-04-10,2020-10-26,0.5769065042947559,0.5653201994801086,0.011586304814647286,0.004717795126411068,0.5631498643761301,0.4981132075471698,0.4419642857142857,0.4683619160260201,0.5159332321699545,-0.04757131614393434,0.6580448839863066,0.24626126040433313
equity_rotation+flat_regime_state+technical_dynamics+trend_direction+volatility_options_core,equity_rotation|flat_regime_state|technical_dynamics|trend_direction|volatility_options_core,5,117,2883,2008-04-10,2020-10-26,0.5755290743670887,0.5653201994801086,0.01020887488698008,0.005208981766971993,0.5478286053345389,0.470917225950783,0.46986607142857145,0.47039106145251397,0.5159332321699545,-0.04554217071744049,0.6252964426877471,0.24747075836171073
flat_regime_state+futures_core+macro_cross_asset+technical_dynamics+trend_direction,flat_regime_state|futures_core|macro_cross_asset|technical_dynamics|trend_direction,5,111,2935,2008-04-10,2020-10-26,0.5927668213852424,0.5829669842827738,0.009799837102468567,0.007429054896921087,0.5770738764159817,0.508551881413911,0.48903508771929827,0.4986025712688653,0.47131608548931386,0.02728648577955145,0.6561901111536987,0.24806607270202938
equity_rotation+flat_regime_state+interaction_consensus+rates_credit+trend_direction+volatility_options_core,equity_rotation|flat_regime_state|interaction_consensus|rates_credit|trend_direction|volatility_options_core,6,124,2883,2008-04-10,2020-10-26,0.5747388180944846,0.5653201994801086,0.009418618614375984,0.026723725452263355,0.5698392292043399,0.4803220035778175,0.5993303571428571,0.5332671300893744,0.5159332321699545,0.01733389791941997,0.5923677363399826,0.2551854136502616
flat_regime_state+futures_core+interaction_consensus+trend_direction+volatility_options_core,flat_regime_state|futures_core|interaction_consensus|trend_direction|volatility_options_core,5,108,2881,2008-04-10,2020-10-26,0.5759532541057959,0.5665393955223617,0.009413858583434243,0.006378936871609073,0.5577361560643657,0.47178538390379277,0.5679287305122495,0.515411824153613,0.45278592375366566,0.06262590039994731,0.5903460059803503,0.24793637994555073
flat_regime_state+futures_core+trend_direction+volatility_options_core,flat_regime_state|futures_core|trend_direction|volatility_options_core,4,96,2881,2008-04-10,2020-10-26,0.5756920644220825,0.5665393955223617,0.009152668899720884,0.03128459074019578,0.5590112205676288,0.4779116465863454,0.5300668151447662,0.5026399155227033,0.45278592375366566,0.0498539917690376,0.6117065127782357,0.25306135406552815
futures_core+interaction_consensus+trend_direction+volatility_options_core,futures_core|interaction_consensus|trend_direction|volatility_options_core,4,75,3084,2008-04-10,2020-10-26,0.5968559108597543,0.5877804765298755,0.009075434329878784,0.0006123536328079553,0.5827109110839346,0.4880952380952381,0.6061246040126715,0.5407442298634009,0.4749455337690632,0.0657986960943377,0.6104674390731123,0.24382433143172033
equity_rotation+flat_regime_state+futures_core+macro_cross_asset+trend_direction+volatility_options_core,equity_rotation|flat_regime_state|futures_core|macro_cross_asset|trend_direction|volatility_options_core,6,114,2875,2008-04-10,2020-10-26,0.5621433539632068,0.5530848107824211,0.009058543180785694,0.02049154542110739,0.5526771519418578,0.4768211920529801,0.48214285714285715,0.4794672586015538,0.4275184275184275,0.05194883108312631,0.6256983240223464,0.25039212902891295
equity_rotation+flat_regime_state+macro_cross_asset+rates_credit+trend_direction+volatility_options_core,equity_rotation|flat_regime_state|macro_cross_asset|rates_credit|trend_direction|volatility_options_core,6,120,2875,2008-04-10,2020-10-26,0.5619765642743584,0.5530848107824211,0.008891753491937271,0.04462890994515524,0.5439526317283669,0.4586815227483751,0.5513392857142857,0.5007602635580335,0.4275184275184275,0.07324183603960599,0.5781584582441114,0.25392596958151986
equity_rotation+interaction_consensus+trend_direction,equity_rotation|interaction_consensus|trend_direction,3,61,3153,2008-04-10,2020-10-26,0.6112329719416054,0.6026375926282004,0.008595379313405038,0.005054227288767668,0.5804604416571758,0.5140924464487034,0.47010309278350515,0.4911147011308562,0.5045965270684372,-0.01348182593758096,0.670846394984326,0.23953411985326153
equity_rotation+futures_core+interaction_consensus+trend_direction+volatility_options_core,equity_rotation|futures_core|interaction_consensus|trend_direction|volatility_options_core,5,85,3084,2008-04-10,2020-10-26,0.5959781292855144,0.5877804765298755,0.008197652755638885,0.021458588379132754,0.5758247127014338,0.4863883847549909,0.5659978880675819,0.5231820400195217,0.4749455337690632,0.048236506250458555,0.6208769887466046,0.24510093166055766
breadth+equity_rotation+flat_regime_state+technical_dynamics+trend_direction,breadth|equity_rotation|flat_regime_state|technical_dynamics|trend_direction,5,118,2943,2008-04-10,2020-10-26,0.5789702576136236,0.570775078925327,0.008195178688296667,0.01854072781386711,0.5627621660297254,0.5061728395061729,0.40416210295728366,0.44945188794153473,0.48488063660477454,-0.035428748663239806,0.6734104046242775,0.24651933380504434
futures_core+technical_dynamics+trend_direction+volatility_options_core,futures_core|technical_dynamics|trend_direction|volatility_options_core,4,84,3084,2008-04-10,2020-10-26,0.5958842054975177,0.5877804765298755,0.00810372896764222,0.01775682072707836,0.5810821257233678,0.49571836346336823,0.5501583949313622,0.5215215215215215,0.4749455337690632,0.04657598775245836,0.6362252663622526,0.242683092242653
calendar+equity_rotation+flat_regime_state+rates_credit+technical_dynamics+trend_direction,calendar|equity_rotation|flat_regime_state|rates_credit|technical_dynamics|trend_direction,6,128,2943,2008-04-10,2020-10-26,0.5788337702060706,0.570775078925327,0.008058691280743657,0.014841079357565071,0.5553291126792562,0.4870530209617756,0.43263964950711936,0.4582366589327146,0.48488063660477454,-0.02664397767205995,0.652271034996277,0.2503394062725199
equity_rotation+flat_regime_state+futures_core+rates_credit+trend_direction+volatility_options_core,equity_rotation|flat_regime_state|futures_core|rates_credit|trend_direction|volatility_options_core,6,122,2881,2008-04-10,2020-10-26,0.5744902389179688,0.5665393955223617,0.007950843395607143,0.016164638455144934,0.5586264952226995,0.4826086956521739,0.49443207126948774,0.4884488448844885,0.45278592375366566,0.03566292113082281,0.6282973621103117,0.24936411900259517
flat_regime_state+rates_credit+trend_direction,flat_regime_state|rates_credit|trend_direction,3,88,2943,2008-04-10,2020-10-26,0.5784065052780782,0.570775078925327,0.007631426352751269,0.00839486489779358,0.5636679846320265,0.49467455621301776,0.4578313253012048,0.47554038680318544,0.48488063660477454,-0.009340249801589096,0.6523378582202112,0.24861738820252768
equity_rotation+flat_regime_state+interaction_consensus+rates_credit+trend_direction,equity_rotation|flat_regime_state|interaction_consensus|rates_credit|trend_direction,5,110,2943,2008-04-10,2020-10-26,0.5776554006625997,0.570775078925327,0.00688032173727271,0.02712994911392897,0.559287247498296,0.47979274611398964,0.5071193866374589,0.49307774227902024,0.48488063660477454,0.008197105674245697,0.6240126382306477,0.2509542249358307
macro_cross_asset+technical_dynamics,macro_cross_asset|technical_dynamics,2,50,3356,2007-06-08,2020-10-26,0.6093373239207522,0.6028146654087642,0.0065226585119880776,0.0067624673651379445,0.5831666612446729,0.5004255319148936,0.564299424184261,0.530446549391069,0.5385288966725044,-0.00808234728143531,0.630457933972311,0.24043391734554956
flat_regime_state+futures_core+technical_dynamics+trend_direction+volatility_options_core,flat_regime_state|futures_core|technical_dynamics|trend_direction|volatility_options_core,5,117,2881,2008-04-10,2020-10-26,0.5730422244890035,0.5665393955223617,0.006502828966641894,0.01687696225867793,0.5554463343439726,0.47925764192139736,0.4888641425389755,0.48401323042998895,0.45278592375366566,0.031227306676323285,0.6264964086193137,0.2473538462686982
calendar+equity_rotation+volatility_options_core,calendar|equity_rotation|volatility_options_core,3,54,3301,2007-06-08,2020-10-26,0.5996487804878049,0.5933476871320437,0.006301093355761234,0.005601302492868257,0.5778721614802355,0.521889400921659,0.4419512195121951,0.4786053882725832,0.48807157057654077,-0.009466182303957571,0.677134445534838,0.24106749050862852
equity_rotation+macro_cross_asset+trend_direction+volatility_options_core,equity_rotation|macro_cross_asset|trend_direction|volatility_options_core,4,71,3078,2008-04-10,2020-10-26,0.5907069435703798,0.5850352345212844,0.005671709049095419,0.02902945822855421,0.5776402582569984,0.4870420017873101,0.5767195767195767,0.5281007751937985,0.5077928607340372,0.020307914459761323,0.6180392156862745,0.2456727271411505
flat_regime_state+futures_core+rates_credit+trend_direction+volatility_options_core,flat_regime_state|futures_core|rates_credit|trend_direction|volatility_options_core,5,112,2881,2008-04-10,2020-10-26,0.5721607093064708,0.5665393955223617,0.005621313784109128,0.017325778559245872,0.5491504276098673,0.47362514029180697,0.46993318485523383,0.47177193963107883,0.45278592375366566,0.018986015877413165,0.6266297905966022,0.24937425950552675
futures_core+technical_dynamics+trend_direction,futures_core|technical_dynamics|trend_direction,3,70,3151,2008-04-10,2020-10-26,0.6019299324820089,0.5963665537661105,0.005563378715898404,0.004840262143970429,0.5775022790101314,0.5107102593010147,0.4670103092783505,0.4878836833602585,0.5344906349931475,-0.04660695163288903,0.6680628272251309,0.24387487592686619
calendar+macro_cross_asset+technical_dynamics+trend_direction,calendar|macro_cross_asset|technical_dynamics|trend_direction,4,77,3145,2008-04-10,2020-10-26,0.5872153516855937,0.5818493965158452,0.005365955169748471,0.02821304981616911,0.5674780010702182,0.49157894736842106,0.4824380165289256,0.4869655891553702,0.46212534059945504,0.024840248555915156,0.6483202287348105,0.24501695509076557
breadth+equity_rotation+futures_core+macro_cross_asset+trend_direction+volatility_options_core,breadth|equity_rotation|futures_core|macro_cross_asset|trend_direction|volatility_options_core,6,96,3078,2008-04-10,2020-10-26,0.5899750600191129,0.5850352345212844,0.004939825497828565,0.020676720131495782,0.567412535253945,0.48846960167714887,0.4931216931216931,0.4907846234860453,0.5077928607340372,-0.017008237247991886,0.6438305709023942,0.24237513861287058
flat_regime_state+rates_credit,flat_regime_state|rates_credit,2,70,3132,2007-06-11,2020-10-26,0.5957335685994223,0.5908495637154174,0.004884004884004867,0.011899523314738111,0.5693770660234075,0.507847533632287,0.4603658536585366,0.48294243070362475,0.5346171480972031,-0.05167471739357832,0.6562721474131822,0.24199600789811987
futures_core+interaction_consensus+technical_dynamics+trend_direction+volatility_options_core,futures_core|interaction_consensus|technical_dynamics|trend_direction|volatility_options_core,5,96,3084,2008-04-10,2020-10-26,0.592595713364698,0.5877804765298755,0.004815236834822434,0.02924883004223455,0.5672123265115545,0.48798328108672934,0.4931362196409715,0.49054621848739494,0.4749455337690632,0.015600684718331759,0.6436443791329904,0.24066173781313915
equity_rotation+flat_regime_state+rates_credit+trend_direction,equity_rotation|flat_regime_state|rates_credit|trend_direction,4,98,2943,2008-04-10,2020-10-26,0.575196931830898,0.570775078925327,0.0044218529055710665,0.01219899513439506,0.5587760555308767,0.4804646251319958,0.49835706462212487,0.489247311827957,0.48488063660477454,0.004366675223182459,0.6274509803921569,0.24817948980747415
breadth+flat_regime_state+futures_core+technical_dynamics+trend_direction,breadth|flat_regime_state|futures_core|technical_dynamics|trend_direction,5,118,2941,2008-04-10,2020-10-26,0.5878434609576143,0.5837641337859987,0.004079327171615632,0.0046636927242641665,0.5661065413305717,0.48760330578512395,0.5164113785557987,0.5015940488841658,0.534838076545633,-0.03324402766146717,0.6289556962025317,0.24665045700721144
calendar+equity_rotation+flat_regime_state+interaction_consensus+technical_dynamics+trend_direction,calendar|equity_rotation|flat_regime_state|interaction_consensus|technical_dynamics|trend_direction,6,124,2943,2008-04-10,2020-10-26,0.5745501002037986,0.570775078925327,0.003775021278471624,0.02259110282580865,0.5644568140278536,0.4895947426067908,0.4895947426067908,0.4895947426067908,0.48488063660477454,0.004714106002016272,0.6393188854489165,0.251398032093095
equity_rotation+interaction_consensus+trend_direction+volatility_options_core,equity_rotation|interaction_consensus|trend_direction|volatility_options_core,4,75,3086,2008-04-10,2020-10-26,0.5966858430954807,0.5931430223515425,0.003542820743938191,0.021117097517212538,0.572087860099165,0.5072815533980582,0.44139387539598735,0.4720496894409938,0.5248780487804878,-0.052828359339494035,0.6725043782837128,0.24696501714030766
